profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
accountant,,accounting,20,16,1.0610054587945341,21.220109175890684
accountant,,financial,8,7,0.8334404304623604,6.667523443698883
accountant,,accountants,4,2,1.3234046180732548,5.293618472293019
accountant,,business,10,8,0.5277735561132431,5.277735561132431
accountant,,tax,5,4,1.0272582650184632,5.136291325092316
accountant,,cfo,4,3,1.146176554262638,4.584706217050552
accountant,,accounts,3,3,1.3924830158551533,4.17744904756546
accountant,,finance,6,4,0.6591222031662861,3.954733218997717
accountant,,accountancy,2,2,1.77192223072052,3.54384446144104
accountant,,firm,2,2,1.4287210814654827,2.8574421629309654
accountant,,accountant,3,3,0.8699975249667963,2.6099925749003887
accountant,,degree,5,5,0.5211518667638302,2.605759333819151
accountant,,practice,4,3,0.6255944240838289,2.5023776963353157
accountant,,spreadsheets,1,1,2.204168312251568,2.204168312251568
accountant,,treasurer,1,1,2.0545318126678467,2.0545318126678467
accountant,,management,2,2,0.9461056203581393,1.8922112407162786
accountant,,director,2,2,0.8921810686588287,1.7843621373176575
accountant,,acquisitions,2,2,0.8528137048706412,1.7056274097412825
accountant,,activities,1,1,1.6890740171074867,1.6890740171074867
accountant,,clients,2,1,0.8301508873701096,1.6603017747402191
accountant,,receivables,1,1,1.548135206103325,1.548135206103325
accountant,,cpas,3,1,0.5032530492171645,1.5097591476514935
accountant,,pricewaterhousecoopers,2,2,0.7421896103769541,1.4843792207539082
accountant,,pennsylvania,1,1,1.4483425617218018,1.4483425617218018
accountant,,payments,1,1,1.3730216026306152,1.3730216026306152
accountant,,company,2,2,0.6376853883266449,1.2753707766532898
accountant,,simple,1,1,1.2630848288536072,1.2630848288536072
accountant,,positions,1,1,1.0976762771606445,1.0976762771606445
accountant,,corporate,2,1,0.5436086654663086,1.0872173309326172
accountant,,returns,1,1,1.0396634936332703,1.0396634936332703
accountant,,office,1,1,1.0168721303343773,1.0168721303343773
accountant,,prior,1,1,1.001225233078003,1.001225233078003
accountant,,practices,1,1,0.9971225559711456,0.9971225559711456
accountant,,past-due,1,1,0.9533542096614838,0.9533542096614838
accountant,,payable,1,1,0.9525262117385864,0.9525262117385864
accountant,,expertise,1,1,0.9440040588378906,0.9440040588378906
accountant,,experience,2,2,0.4676690846681595,0.935338169336319
accountant,,member,1,1,0.9225602746009827,0.9225602746009827
accountant,,wiltshire,1,1,0.9186075245961547,0.9186075245961547
accountant,,consulting,1,1,0.8948628194630146,0.8948628194630146
accountant,,audits,1,1,0.8946493268013,0.8946493268013
accountant,,reporting,1,1,0.8936297725886106,0.8936297725886106
accountant,,valuations,1,1,0.8763190284371376,0.8763190284371376
accountant,,west,1,1,0.8222782835364342,0.8222782835364342
accountant,,corporation,1,1,0.8171932697296143,0.8171932697296143
accountant,,began,1,1,0.8129127025604248,0.8129127025604248
accountant,,estates,1,1,0.7854115962982178,0.7854115962982178
accountant,,planning,1,1,0.7749541401863098,0.7749541401863098
accountant,,methodology,1,1,0.7429604083299637,0.7429604083299637
accountant,,role,1,1,0.7392148375511169,0.7392148375511169
accountant,,companyâģļs,1,1,0.7294712960720062,0.7294712960720062
accountant,,public,1,1,0.7194550037384033,0.7194550037384033
accountant,,cpa,1,1,0.6880586072802544,0.6880586072802544
accountant,,adjunct,1,1,0.6728198230266571,0.6728198230266571
accountant,,department,1,1,0.6723006963729858,0.6723006963729858
accountant,,oversees,1,1,0.6720218658447266,0.6720218658447266
accountant,,problem,1,1,0.6696203947067261,0.6696203947067261
accountant,,offices,1,1,0.6678857216611505,0.6678857216611505
accountant,,high-powered,1,1,0.6524587124586105,0.6524587124586105
accountant,,stocks,1,1,0.6419517993927002,0.6419517993927002
accountant,,beatriz,1,1,0.6111134141683578,0.6111134141683578
accountant,,heading,1,1,0.5930740833282471,0.5930740833282471
accountant,,serves,1,1,0.5913515686988831,0.5913515686988831
accountant,,requirements,1,1,0.5858690738677979,0.5858690738677979
accountant,,purposes,1,1,0.5740415900945663,0.5740415900945663
accountant,,practicing,1,1,0.5728767514228821,0.5728767514228821
accountant,,struggling,1,1,0.5574489831924438,0.5574489831924438
accountant,,clickandpledge.com,1,1,0.5549895241856575,0.5549895241856575
accountant,,key,1,1,0.5479573607444763,0.5479573607444763
accountant,,joining,1,1,0.5414511561393738,0.5414511561393738
accountant,,includes,1,1,0.5409897565841675,0.5409897565841675
accountant,,aia,1,1,0.5405186638236046,0.5405186638236046
accountant,,sustainable,1,1,0.5393552780151367,0.5393552780151367
accountant,,mba,1,1,0.5208091735839844,0.5208091735839844
accountant,,bachelor,1,1,0.5136248469352722,0.5136248469352722
accountant,,graduate,1,1,0.5097184181213379,0.5097184181213379
accountant,,included,1,1,0.5051529407501221,0.5051529407501221
accountant,,taxation,1,1,0.5013354271650314,0.5013354271650314
accountant,,working,1,1,0.48747390508651733,0.48747390508651733
accountant,,masters,1,1,0.4767167866230011,0.4767167866230011
accountant,,horrific,1,1,0.4755866527557373,0.4755866527557373
accountant,,joined,1,1,0.47279179096221924,0.47279179096221924
accountant,,governmental,1,1,0.46806684136390686,0.46806684136390686
accountant,,receiving,1,1,0.4649900496006012,0.4649900496006012
accountant,,controller,1,1,0.4508194625377655,0.4508194625377655
accountant,,llp,1,1,0.44954467937350273,0.44954467937350273
accountant,,small,1,1,0.443453848361969,0.443453848361969
accountant,,worked,1,1,0.44246187806129456,0.44246187806129456
accountant,,survivor,1,1,0.4421122074127197,0.4421122074127197
accountant,,present,1,1,0.4398058205842972,0.4398058205842972
accountant,,licensed,1,1,0.43420496582984924,0.43420496582984924
accountant,,customer,1,1,0.43011224269866943,0.43011224269866943
accountant,,chartered,1,1,0.4269298017024994,0.4269298017024994
accountant,,e.g,1,1,0.420809268951416,0.420809268951416
accountant,,receivable,1,1,0.4127657413482666,0.4127657413482666
accountant,,earnings,1,1,0.4067276418209076,0.4067276418209076
accountant,,first,1,1,0.4007488787174225,0.4007488787174225
accountant,,associates,1,1,0.38455724716186523,0.38455724716186523
accountant,,menâģļs,1,1,0.3798454587813467,0.3798454587813467
accountant,,team,1,1,0.37127071619033813,0.37127071619033813
accountant,,senior,1,1,0.35988932847976685,0.35988932847976685
accountant,,group,1,1,0.3515617847442627,0.3515617847442627
accountant,,debt,1,1,0.3486849069595337,0.3486849069595337
accountant,,schedule,1,1,0.3444973826408386,0.3444973826408386
accountant,,roles,1,1,0.3425435423851013,0.3425435423851013
accountant,,lott,1,1,0.3247392773628235,0.3247392773628235
accountant,,tenure,1,1,0.32138460874557495,0.32138460874557495
accountant,,markâģļs,1,1,0.31214596703648567,0.31214596703648567
accountant,,function,1,1,0.30373515188694,0.30373515188694
accountant,,michigan,1,1,0.30301445722579956,0.30301445722579956
